"Data Source","World Development Indicators",

"Last Updated Date","2023-06-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Europe & Central Asia (excluding high income)","ECA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9703771437","11366752944","14685650913","18707377235","21096891609","22713542335","22201614611","20591218228","20867938406","20633822932","22504847810","18645871652","","",
"Europe & Central Asia","ECS","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","676833957299","726870509346","623241775290","694156823241","784138112833","765729185149","795642952524","826361949093","761923318650","784307588700","757607796065","810706272799","823616230282","749860124017","830453488400","",
"Ecuador","ECU","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80058801","53101699","146115719","59881533","55266062","78368915","81594902","103054631","111063506","93241535","68768817","67994135","52973237","77485368","",
"Egypt, Arab Rep.","EGY","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98833692","84124957","104581857","133427058","78780352","72676207","168393198","89647031","56095790","73845752","125216603","323853851","343563046","526183188","",
"Euro area","EMU","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","483896834359","513502245392","443513622454","480719546004","536202066977","528363067125","548811608466","568897846479","516530732359","537694328128","531713632806","570443861170","579328492156","526429524096","575244348605","",
"Eritrea","ERI","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10502552067","11248660432","10374405678","11504349325","13554458627","13768258934","14479326037","14664458406","13109480801","15598981400","14928178719","15483660258","15036520591","15725222510","23455675754","",
"Estonia","EST","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","890687379","976499926","669184110","1253040816","2547547118","2356378964","2546304397","2708974331","2052941145","2105999082","1843541921","1907601625","1734953949","2169210605","2680431401","",
"Ethiopia","ETH","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8353730","6989321","9180496","5739492","8248200","5593277","24227835","15626132","10502624","7925744","9903650","44073889","43185591","","",
"European Union","EUU","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","561531382660","602956350661","521111610284","569386564749","639339448845","619596166032","642203614936","666708060421","607989582137","631850388735","631089420864","682653437128","692282989927","642558570608","700717202426","",
"Fragile and conflict affected situations","FCS","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15796195880","16911189065","8741499653","7052255634","6421361831","5472474945","4694179888","5102532558","4250872228","3966656452","4404742624","4515414590","4563213722","4419533476","5489674612","",
"Fiji","FJI","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5262584","5167974","5152322","5386999","2769706","2715493","3352286","2259048","3397552","4217990","4667871","6263592","11123689","1950223","",
"France","FRA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85771313939","98755787407","87885947635","105238742390","111877556068","114060869490","118708423591","120586813434","109607526938","108744117954","108779749957","117574883771","120534304793","87120395046","97528027435","",
"Faroe Islands","FRO","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135174","6442960","358803","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68857350336","67496532150","48644842352","66714274846","75783351756","73147759484","74696893576","76014219847","74578603459","73806480005","73689913071","75580036686","76894056310","58143796335","66699915640","",
"Georgia","GEO","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14814975","12436474","12154187","20048798","21318338","26436678","34242243","16319720","21231757","25120318","19340653","14030862","16886696","",
"Ghana","GHA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9147352","23761633","74462160","62181757","96024073","89337078","21056625","41163371","50006674","9928827","","","",
"Gibraltar","GIB","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","989751","3601290","2455734","799556","","","","","","",
"Gambia, The","GMB","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22564","12713","24497","","738","","2090","6065","402","1274","","",
"Guinea-Bissau","GNB","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1121316170","1561594807","1363598372","1293767639","1402430838","1137984308","950028748","1337146195","1328836225","1415185301","1383993671","1754801960","1778203351","2006301947","2239206199","",
"Grenada","GRD","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78111","70689","195833","195026","1221586","355897","2988674","331597","1278881","796929","112035","90309","",
"Greenland","GRL","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1700118","486704","300791","13306187","1773158","3325948","919559","257025","12776481","2115984","1743349","487974","","","","",
"Guatemala","GTM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125890879","157357035","149657665","228548345","198224980","208074794","213666508","229706419","249132210","259700358","246966672","255865387","241814990","300037201","332468059","",
"Guam","GUM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
